"area","edge","E_A","mean_B1","mean_B2","mean_B3","mean_B4","mean_NDVI","sd_B1","sd_B2","sd_B3","sd_B4","sd_NDVI","Landcover"
1.58975438692636,0.389516888766577,0.245017023994298,376.271186440678,530.141242937853,349.949152542373,2568.74011299435,0.744093332586989,21.7081602601375,29.9552193174315,22.0364551230767,156.608952148876,0.0142345929566803,"Forest"
1.83225326480772,0.401596480337534,0.219181751808574,372.406862745098,585.705882352941,372.43137254902,3172.61274509804,0.789369357859387,15.2969346219548,38.2613744278645,25.3829816941033,204.588670682757,0.0119533781858832,"Forest"
1.75141241934364,0.347578277254325,0.198455985246801,354.389743589744,579.589743589744,368.938461538462,3264.54358974359,0.802976481731121,15.7330139933631,36.6004604984254,23.3894924794378,279.65066923124,0.0178284038556162,"Forest"
1.57176756672201,0.359590958288562,0.228781256148774,397.862857142857,641.885714285714,444.4,3419.42285714286,0.791032836096627,17.2197942388665,38.3468527598363,42.9313806937986,203.750731027127,0.0129121309611127,"Forest"
12.8617424262509,0.97687828782214,0.0759522509040708,349.059357541899,578.388268156425,362.164804469274,3155.36662011173,0.800018770817938,18.0701705972869,49.7049725151908,22.4969460796511,241.36680814847,0.0149178228666707,"Forest"
11.6310068804218,1.17455172606087,0.100984526802917,363.544401544402,541.416988416988,369.121235521236,2755.83088803089,0.766014519253293,18.0507013249889,35.1860458924371,23.2655519777158,219.366373553037,0.0163820887683195,"Forest"
2.39807662685659,0.449334097831303,0.187372702272776,371.704119850187,561.985018726592,391.097378277154,2930.70037453184,0.774321022328366,25.1306081137332,48.7742975915057,33.9502880808087,177.882892434635,0.0187529112060201,"Forest"
1.99389337612483,0.701126480641491,0.351636897457447,590.833333333333,877.144144144144,1036.49099099099,1323.22972972973,0.379142609131229,88.4919617827,127.449739670289,179.844446134287,253.911154909068,0.0385564128549532,"River"
5.71226891708755,0.707102503725942,0.123786627343599,387.424528301887,591.779874213836,390.844339622641,3334.12421383648,0.79019565674119,29.8920729849271,57.2191144538413,36.2865583152545,380.874743680119,0.0203020227813904,"Forest"
3.73636782493562,0.671222493990434,0.179645721577746,344.841346153846,551.382211538462,357.350961538462,2977.57932692308,0.792106625838922,17.2509143355481,30.1379250477144,22.9267434525332,148.094054957526,0.0120529675276053,"Forest"
1.30233577303505,0.293666842497558,0.225492417990774,332.944827586207,522.268965517241,347.262068965517,2697.93793103448,0.779665731972662,16.7056956813906,34.7117605695689,22.5868757030048,190.185443883422,0.0140059849909278,"Forest"
1.53587490360112,0.371648848684996,0.241978593317465,555.80701754386,855.134502923977,903.228070175439,2621.36842105263,0.648793286050272,42.4048160124841,57.9663140733604,92.7408820716643,190.663821631837,0.0349595943597471,"Recently cleared"
3.15254953166576,0.48547075223781,0.153993060969067,336.592592592593,589.586894586895,360.638176638177,3366.11111111111,0.817625821825446,17.4997747528966,33.9185200028834,17.2281371543388,212.120468916447,0.0135947766693869,"Forest"
2.50584300398429,0.635320516898368,0.253535642850813,471.064516129032,671.921146953405,834.741935483871,1404.83154121864,0.488039820211335,37.0127743216373,52.2996439054474,108.739233641456,285.548563839718,0.0727132403253194,"River"
3.00886292667454,0.437507906464671,0.145406393420592,348.988059701493,586.865671641791,365.94328358209,3316.44776119403,0.809216168923165,21.0131091275424,49.2550175329104,24.6884735395438,222.143752587902,0.011199749655624,"Forest"
1.94899410047235,0.425543280164275,0.21833995293323,357.479262672811,526.400921658986,363.68202764977,2866.95852534562,0.777926289540831,17.8125731554089,33.1233748599018,25.9954643397646,157.310477193518,0.0119909032251233,"Forest"
1.46398872215971,0.257755078885221,0.176063568648928,382.263803680982,661.312883435583,405.429447852761,4233.07975460123,0.834146668574561,15.4575596675155,31.6757338816817,20.7712316857387,182.572325651416,0.00839240450121687,"Forest"
1.74240913687428,0.323680095113857,0.185765838954741,351.118556701031,514.278350515464,374.340206185567,2277.84020618557,0.732536829009499,23.9440488994414,32.4970280882853,32.175163915888,148.501950343811,0.0156478801158041,"Forest"
2.8740763896116,0.515403203070532,0.179328289579729,355.153125,590.578125,375.090625,3165.228125,0.79784311875701,15.6597338077962,39.2238190890965,21.9433848241146,161.807272901658,0.0122158343918153,"Forest"
2.77529319424698,0.449439013143021,0.161942894565043,382.964401294498,670.459546925566,414.63430420712,4245.95469255663,0.834131073025824,18.3567292249583,44.0836993291999,44.5874187446387,252.080391769365,0.0108292887124337,"Forest"
3.55667173516609,0.539352199361961,0.151645200772732,351.176767676768,547.204545454545,364.40404040404,2702.01262626263,0.769565898812178,15.0137174629497,30.849673564454,19.6468410534783,146.312418785306,0.0121844738060173,"Forest"
1.49093978523828,0.437544825317336,0.293469145869904,392.801204819277,598.39156626506,377.807228915663,3553.78915662651,0.800647337034524,17.3247833969644,36.3975980053938,23.1545311129902,152.420304471032,0.0117408195883077,"Forest"
2.94598125281893,0.539317101154707,0.183068748532818,325.996951219512,547.591463414634,347.417682926829,3167.11585365854,0.813103928798583,17.991248038061,37.5119657198046,23.7161977344963,161.970790562988,0.0108776910195476,"Forest"
1.82325976751975,0.287678731075858,0.157782635365886,371.512315270936,550.847290640394,368.088669950739,2738.92610837438,0.760562406972124,16.5171257076613,35.9147964495021,27.4491793183679,173.475336958313,0.0137761028013907,"Forest"
1.69750401242768,0.383525908087918,0.225935199728583,333.121693121693,526.089947089947,352.582010582011,2658.71957671958,0.776864113000335,16.6810188120346,33.1751854601649,23.1316742911214,161.779764560023,0.0127829736645313,"Forest"
1.48199926617401,0.323619660179853,0.218366950353034,345.642424242424,565.939393939394,336.533333333333,3158.9696969697,0.802407089869181,15.0324654823305,26.3942198424933,18.2771793379844,176.503210232756,0.010299607235627,"Forest"
1.58078181050231,0.251744032230632,0.159252864979916,341.965909090909,592.505681818182,368.238636363636,3581.36931818182,0.824657307091084,16.7321410899665,38.2907668332109,24.4393099356318,307.051461432009,0.0156542855741746,"Forest"
3.66451549912534,0.641339152761463,0.175013355221049,326.96568627451,528.208333333333,345.639705882353,3030.47794117647,0.804934715669529,19.2296045059216,32.6565513806242,26.316913628137,182.719921017887,0.010910141669946,"Forest"
1.85019779912587,0.38954046476068,0.210539902784837,535.864077669903,853.800970873786,827.815533980582,3058.0145631068,0.699054793246741,120.690294923235,175.399319182785,290.565361357704,337.542387266422,0.0731945558358552,"Early secondary"
1.28439448297348,0.287748277322116,0.224034189757616,352.846153846154,640.300699300699,370.013986013986,4183.46153846154,0.844352031504358,12.5149531363219,23.9268353572252,16.3250373741504,134.919995554526,0.00578576055966062,"Forest"
1.73343944926143,0.209764891625082,0.121010798337638,1308.51295336788,1858.76683937824,2201.27461139896,3360.93264248705,0.44152821608158,196.331992129199,195.706206624401,229.584525619967,309.956752060136,0.0359089632600599,"Forest"
2.8202065911794,0.383579888239143,0.13601127287584,763.563694267516,1094.87898089172,1354.42675159236,2593.14649681529,0.545355349684217,109.418375577891,144.106339432978,166.237933481117,231.195443516313,0.046185287679304,"Mine"
2.87409895134026,0.27569073845975,0.0959224936675159,500.6875,797.909375,713.959375,3388.640625,0.739687254466116,114.358600456776,149.302520223413,229.869245045504,446.800424866685,0.061612940505339,"Forest"
10.2570791815452,0.970904668581739,0.0946570316361231,340.950087565674,577.492119089317,347.089316987741,3710.59982486865,0.831263447549005,17.3754779754114,42.3216413030855,21.5870106053969,246.890669597725,0.0103497916558561,"Forest"
1.72450201684236,0.245837281490615,0.142555519848422,1155.40625,1651.86979166667,2112.94791666667,3229.28125,0.474231915548444,204.348336117087,271.353382786533,343.272787586211,436.490386671995,0.0419129901618541,"Mine"
1.85021324861075,0.365606366005568,0.197602285185282,344.553398058252,524.844660194175,356.436893203883,3180.77184466019,0.804345371653733,18.4505816712273,32.1337926470557,18.8649474424937,129.811651111853,0.0112270730112278,"Forest"
2.89206374743626,0.257702595742442,0.0891068172238211,462.978260869565,632.285714285714,794.782608695652,1011.65217391304,0.367595451866618,47.0908463774259,65.5991251149232,78.1723629288752,183.241707861317,0.0390451780178218,"River"
1.670586183717,0.335670679518349,0.200929878859343,346.430107526882,547.478494623656,342.854838709677,3529.90860215054,0.820616784916129,20.1112569523785,41.1804476025774,28.0895364422664,244.254734621588,0.0145488808792226,"Forest"
1.51790763345342,0.341632475434434,0.225068026476144,337.994082840237,545.189349112426,340.615384615385,3121.69230769231,0.803810816897443,20.2803262164463,36.6500455424587,26.3813606638511,271.295634739248,0.0134591676820819,"Forest"
2.86517687561223,0.37755694449299,0.131774393304188,332.200626959248,489.793103448276,338.727272727273,2457.78996865204,0.761174210747208,18.744824013008,34.7363087741999,24.1274963010819,177.845446716871,0.0160888963093601,"Forest"
4.20338813398709,0.55139590558932,0.131178917581018,356.57264957265,579.544871794872,376.970085470085,3232.39316239316,0.800546856772186,18.7711639251822,42.49816868941,27.5912960392095,237.654075608564,0.015229059133425,"Forest"
2.05678339102587,0.60529380700663,0.29429146970344,519.960698689956,822.340611353712,814.183406113537,2424.14847161572,0.643355293825724,71.2573371503265,98.725284100261,165.480590595351,361.242780246953,0.0498132762254932,"Recently cleared"
2.11073881101925,0.485570239822661,0.230047525201939,362.731914893617,580.825531914894,414.672340425532,2559.11914893617,0.750100178921476,23.1716108576058,38.5488837627318,64.6299714222238,225.946505504511,0.027501343116892,"Forest"
1.68858950369009,0.305671721002011,0.181021924117155,356.308510638298,636.037234042553,364.920212765957,3732.09574468085,0.825165843709986,17.3975390697759,39.0128690793935,19.4765460475874,246.853073672975,0.0120240564119329,"Forest"
5.6045279489945,0.802979644200741,0.143273376724761,335.294871794872,527.5625,349.610576923077,2747.44871794872,0.781633085165268,17.2973125140369,36.6489914655426,23.2849047675915,215.873991093083,0.0154837073143357,"Forest"
3.70954266255393,0.821155627380493,0.221363036384422,410.731234866828,694.01210653753,497.55205811138,3847.33898305085,0.806948962569525,95.0218825981707,127.341629602322,198.607776436486,219.168488974025,0.0419879931626423,"Early secondary"
3.17954969684419,0.569310145345271,0.179053702450485,356.161016949153,553.166666666667,369.717514124294,2887.77118644068,0.779828961791292,17.2427939568623,31.787590299875,26.4875699862141,190.193657577545,0.0136613547499759,"Forest"
1.60774370030883,0.401587112960532,0.24978304246093,347.938547486034,560.117318435754,359.519553072626,3098.03910614525,0.797616378555085,23.841037703448,49.3617998320205,35.8477336632024,204.674017692275,0.0146697874636668,"Forest"
1.3921826136627,0.425470234189314,0.305613811014306,367.406451612903,615.651612903226,387.077419354839,3179.09677419355,0.792582851456058,17.0044672412386,37.4052211003152,22.2939440509968,143.405644538946,0.0105294560174752,"Forest"
2.72149020810005,0.617289349373085,0.226820345535629,348.914191419142,580.442244224422,359.188118811881,3456.29372937294,0.816291769148886,16.5964738312725,45.0858907782098,30.6370699814039,185.521931176085,0.0104757012823093,"Forest"
1.84122820271518,0.311707678248187,0.169293343317533,705.746341463415,1136.33170731707,1292.15609756098,2957.9512195122,0.614749224883754,87.3207073389637,129.76871288049,237.243494144957,168.982501591418,0.0432182001057809,"Mine"
1.99394774829176,0.371503198955942,0.186315413367383,360.887387387387,602.59009009009,381.400900900901,3493.52702702703,0.812460555149628,14.4316433191087,36.629593789289,23.9750360192823,162.892593458976,0.00983979187177842,"Forest"
5.17352534011578,0.701217743314166,0.135539636363021,359.786458333333,608.40625,364.307291666667,3887.96006944444,0.830217169908186,18.6155023931084,39.9105290128677,18.6882250477348,206.852680539209,0.0118251036107607,"Forest"
2.4340114545934,0.263690176533099,0.108335635001007,588.372693726937,913.036900369004,912.014760147601,2997.30258302583,0.669823164649555,97.0126635096443,124.469684409592,181.059862629477,313.592181427667,0.0578895548188644,"Early secondary"
1.47299750003332,0.323670501206138,0.219735947412549,362.536585365854,602.560975609756,392.280487804878,3634.38414634146,0.818465064575033,19.7457428024597,39.7563430324305,45.8352007654427,139.352728048662,0.010091614975715,"Forest"
1.62568375883743,0.365620840760984,0.224902807064056,336.646408839779,538.513812154696,338.408839779006,3351.89502762431,0.817186630562524,15.9261089210533,26.0978091321446,18.3496512010982,148.585347818179,0.0110373892397331,"Forest"
3.71838882159686,0.371513732629927,0.0999125563394901,681.760869565217,1025.53381642512,1155.19565217391,2501.43236714976,0.571617002360487,72.7566730768259,95.0118257781623,146.486214444271,135.633261456286,0.0407055258868364,"Mine"
1.34730314945311,0.287645913288675,0.21349754389384,344.126666666667,533.966666666667,344.713333333333,2918.64,0.788794082800547,17.8390630365603,43.1014748757548,38.7581273861205,154.001014552572,0.0108497126949797,"Forest"
7.53576400309916,0.677216376770156,0.0898669831607843,352.225268176401,603.367103694875,352.615017878427,4083.55065554231,0.840832071949387,16.4975742888481,24.6101569166672,18.500424131587,228.473975573776,0.0100216374839645,"Forest"
2.19151387879828,0.317562233528199,0.144905417483522,467.25,759.245901639344,668.815573770492,3187.18032786885,0.741650157287473,49.7971089282618,72.9722661647893,115.985821128971,309.419142961724,0.0408703974963734,"Forest"
1.26644012273549,0.191739894370759,0.1514006789019,324.368794326241,530.702127659574,320.86524822695,3063.50354609929,0.806990635733232,19.637941173554,48.3132257374212,25.7535628209702,351.036681520678,0.0169663226317979,"Forest"
2.17360347995091,0.473382028993663,0.217786746000404,339.392561983471,551.276859504132,335.888429752066,3197.44628099174,0.807601430691963,17.5971171973698,34.463189238708,20.5098890835905,194.820566467947,0.0128692560687651,"Forest"
1.56284435870292,0.251719540285643,0.161065008734815,350.511494252874,620.833333333333,367.534482758621,3499.1724137931,0.817528351970103,15.5384060846103,40.671400432025,23.469977514446,181.20238784787,0.011275435903811,"Forest"
2.29936624319224,0.689153277276051,0.299714444933005,343.49609375,577.609375,357.1015625,3631.27734375,0.826460319804028,29.4414670945823,46.5419455553636,53.9749164463657,252.813248199285,0.0189347373529274,"Forest"
3.01790233131045,0.377598994939939,0.125119686950232,336.6875,579.565476190476,344.1875,3745.60416666667,0.83445560062925,18.2194080133853,35.0178018490557,22.0449464544395,291.52700575944,0.0113343195762567,"Forest"
1.2753882994929,0.173788990307244,0.136263591548035,472.816901408451,754.845070422535,614.330985915493,3305.46478873239,0.74730743782621,64.473714443643,65.541313458407,128.587510386467,315.977794847169,0.0453058961086314,"Early secondary"
2.37114705140218,0.725132193121687,0.305814939943467,554.761363636364,771.590909090909,957.526515151515,1343.72727272727,0.412167818483078,91.460768167137,133.616980236553,164.887815467702,268.243422476749,0.0404167723544964,"River"
2.73043010657364,0.449535336891858,0.164639019987942,343.851973684211,533.671052631579,359.157894736842,2901.21381578947,0.787372501468972,21.2590760129268,43.9949406505874,29.0719161237163,214.217103269665,0.015873218629268,"Forest"
2.51496591395673,0.971109106177103,0.386132114470403,517.257142857143,767.567857142857,885.007142857143,1454.24285714286,0.464603159789528,50.4675446903878,49.1107559160535,88.3297825562315,302.889380222063,0.0836897850651634,"River"
1.27543556398446,0.395735698928783,0.310274944578545,385.915492957746,693.521126760563,479.774647887324,3132.82394366197,0.779544973037612,41.1710655399946,63.1448541065687,90.3778823729322,246.756442335317,0.0291372404549948,"Early secondary"
2.13768455600621,0.653347923709959,0.305633458348315,340.705882352941,591.642857142857,356.285714285714,3422.1974789916,0.818734894780552,15.1934656958536,32.6282372891264,18.6668065955317,131.092741328652,0.00944024529955705,"Forest"
1.92206893701557,0.413597495263859,0.215183486553848,507.336448598131,763.831775700935,780.257009345794,2398.44392523364,0.650125848077168,31.0381996734914,51.3227815473038,71.8197033293731,128.985038021262,0.0266632464066726,"Recently cleared"
1.4011452002581,0.269678984897033,0.192470405527819,331.820512820513,513.115384615385,336.076923076923,2869.30769230769,0.791451165309319,21.1542681362528,54.2611322353673,28.2371383137329,304.177910915362,0.0159203440152031,"Forest"
2.78438959761423,0.383520824765662,0.137739641425997,338.990322580645,596.574193548387,346.748387096774,3868.50967741935,0.838539831676791,17.8804888119566,42.2923173705442,19.631423706468,253.658138766244,0.00861445767642883,"Forest"
1.61675142264613,0.371547252223628,0.229810994454249,339.211111111111,574.95,345.533333333333,3694.60555555556,0.831599165995916,12.5136747050759,27.2407587733434,17.0979432916497,170.98490564313,0.00766872949781312,"Forest"
1.50892215809861,0.281732951501806,0.186711388648979,357.041666666667,613.619047619048,387.238095238095,3532.47023809524,0.8157902647342,17.9651539511084,41.4193986089063,32.9334727880783,212.620037969263,0.0149512225562044,"Forest"
1.4729849475874,0.359619048186927,0.244143057114023,838.859756097561,1159.15243902439,1321.00609756098,2397.36585365854,0.480223990795089,129.823707137446,159.828842291905,217.066937089266,302.882816117499,0.0627174432450756,"Mine"
2.58678362451214,0.569260193762431,0.220064866797582,318.263888888889,516.517361111111,322.197916666667,3127.07291666667,0.814873693717851,20.0516705747373,38.7257809306855,23.0424331151811,184.853944311048,0.0129913336169081,"Forest"
2.11966412912707,0.287666165850565,0.135713088643451,951.733050847458,1331.62288135593,1566.03389830508,2631.18644067797,0.471511282658173,146.802373773541,167.75886235829,189.63397811185,182.488096920019,0.0388614239223637,"Mine"
4.01498063117233,0.635286328446404,0.158228989578191,325.917225950783,584.498881431767,351.859060402685,3214.18568232662,0.815632379028355,16.6046037000669,34.1244014530768,23.6031331433444,152.257743979475,0.0104952884301044,"Forest"
2.05685322938846,0.305619008705522,0.148585715470028,314.563318777293,492.46288209607,317.921397379913,2828.69868995633,0.799213887302116,22.7569472598267,53.3820611212402,28.3685476590604,247.954687866792,0.0132284454428642,"Forest"
1.94009695514003,0.299712182877595,0.15448309533374,345.365740740741,638.902777777778,367.694444444444,4352.75462962963,0.852729258989846,16.2085401666058,37.5762764305831,25.890990920641,195.110558942936,0.00916437474981204,"Forest"
2.82930323064198,0.60533137214646,0.213950687784394,348.530158730159,569.269841269841,404.298412698413,3094.59047619048,0.79573672423287,49.8374575668374,96.2229375221352,129.788803816811,352.79873807957,0.0329581301984555,"Forest"
1.62569260782723,0.383556986758923,0.235934508720904,342.883977900553,517.585635359116,346.850828729282,2682.30386740332,0.772937025483801,18.6732969677011,33.0282642134761,28.9924293159909,155.857347299325,0.013246057908615,"Forest"
1.92211495937844,0.305644822080555,0.159014850068797,348.822429906542,595.481308411215,338.172897196262,3852.20560747664,0.833725500051106,12.6727040843546,31.9531218569029,19.5947922088419,162.413761201333,0.00800853594331814,"Forest"
2.94607760229001,0.545379180133891,0.18512043936316,341.545731707317,547.97256097561,352.716463414634,2950.03658536585,0.79196598744247,20.4452961492653,49.8922616936493,27.354766961678,185.786744020525,0.0149744928245414,"Forest"
2.5687579769696,0.545437431814851,0.212335080496105,346.506993006993,563.891608391608,382.024475524476,2926.33916083916,0.787603145295923,23.6953978812517,45.635921518499,40.2931724951506,202.53429513705,0.0178107553317432,"Forest"
1.4281335913346,0.323648911834617,0.226623695289013,337.842767295597,597.509433962264,333.924528301887,4247.65408805031,0.852433250760132,12.8715831603226,32.150332778664,17.0863581567548,203.707254191885,0.00712638728880405,"Forest"
4.40102416971579,0.497406722299981,0.113020674988045,352.257142857143,591.759183673469,375.840816326531,3514.72040816327,0.8174242001407,17.2806498400872,35.9230483991158,30.343418973426,188.205869398132,0.0119928632945021,"Forest"
1.43705799686742,0.353591807528961,0.246052565936615,327.24375,526.1875,345.875,2831.21875,0.792330964654684,14.3547800094427,29.1250151834117,15.7602916360336,153.43893021852,0.0130729842788439,"Forest"
4.49099495431364,0.761217733589792,0.169498683773545,338.326,607.894,415.484,3510.394,0.822375369310379,44.2671762119469,75.8560415661414,96.4662491156201,433.998793396178,0.0287608241669161,"Forest"
1.31137676227628,0.329650684595538,0.251377555313191,329.13698630137,592.054794520548,372.486301369863,3272.10273972603,0.816395304790915,17.6152873015757,44.3958340421972,37.1979302912128,241.662852336346,0.0160136867669782,"Forest"
1.49993487616564,0.503446161616274,0.33564534675216,453.269461077844,630.922155688623,732.958083832335,1365.25748502994,0.495780308268027,57.8043477255204,91.4393599844244,119.288622009329,259.186818330035,0.0546908625375281,"River"
2.22754217865213,0.491535368463999,0.220662653742172,371.459677419355,683.588709677419,475,3644.89919354839,0.814496782998885,50.7853941822223,56.439715550716,115.275940725381,210.663598517251,0.0274175370415239,"Early secondary"
3.53881047011051,0.575296292497591,0.162567703853218,367.850253807107,657.959390862944,397,4420.30203045685,0.846007118521608,20.4232669899068,42.0758841391493,31.5850159340179,254.869038158115,0.0105152755598281,"Forest"
2.39812171350164,0.509395850019759,0.21241451055291,305.962546816479,423.464419475655,296.902621722846,1887.47191011236,0.720057912980126,14.2772790562046,27.7993895633349,17.8849149025276,133.121496590928,0.0206048733673051,"Forest"
2.23652390010301,0.287725732414596,0.128648628526323,487.967871485944,778.176706827309,876.377510040161,2539.13253012048,0.680563435975806,123.310677384988,183.073251522395,301.955792227776,295.13521113011,0.0538443891360353,"Mine"
2.08380679334884,0.293684844433571,0.140936695940796,492.724137931034,806.724137931035,665.215517241379,3249.3275862069,0.739624866123857,156.983777042932,172.094109269147,278.974926522623,214.004825606557,0.0646313417518821,"Mine"
1.5897768630672,0.29368263228054,0.184731982898487,348.83615819209,632.847457627119,355.005649717514,4137.33333333333,0.844090734834725,17.6654916220172,33.4064910469178,17.3055748949518,238.28973165481,0.0108409220288424,"Forest"
1.36524204955008,0.317552951805826,0.232598279484929,343.894736842105,567.953947368421,331.453947368421,3970.61184210526,0.840454334491178,11.7941268888105,27.7045287176557,14.8211584999952,124.204171227164,0.00719786944881454,"Forest"
1.45504794182671,0.419534884311641,0.288330626264414,351.851851851852,614.487654320988,376.901234567901,3632.53086419753,0.823147610749727,19.5531517124723,27.5201197216631,24.7376821412402,159.151795693735,0.0114476974469709,"Forest"
3.601775271573,0.647284859090798,0.179712727831603,358.221945137157,636.513715710723,462.201995012469,3437.50623441397,0.811042789806452,59.6988954437767,89.2223651132886,125.950969015764,262.856749173452,0.0292188979028059,"Early secondary"
2.82037150618651,0.293660619286535,0.104121254466792,467.047770700637,754.353503184713,893.926751592357,891.713375796178,0.311340125977613,21.1108653822355,32.3499120365844,47.4877927911428,63.4365221656904,0.0393119772596414,"River"
2.23653590742752,0.371509603092024,0.166109384543411,295.714859437751,472.538152610442,317.100401606426,2458.84738955823,0.784354937603196,22.227630565691,44.3415031478648,40.14643006062,220.598820303663,0.0185839746165134,"Forest"
2.39821998192204,0.359655343210843,0.149967620119068,500.966292134831,772.543071161049,912.2734082397,950.280898876405,0.309479181909383,37.8638586496298,46.2841117724278,52.5502638439576,54.8554468335578,0.0437408194891368,"River"
